

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP009639.1_1-7965:._8	RM_Type_II__Type_II_MTases_FAM_2	9433	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	307	2.8e-31	111.400	0.868	0.879	2	271	
all_contigs	NZ_CP104306.1_1-5432:._5	RM_Type_II__Type_II_MTases_FAM_2	19047	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	383	4.5e-118	396.600	0.978	0.820	51	364	
all_contigs	NZ_CP024106.1_36876-47477:._17	RM_Type_II__Type_II_MTases_FAM_2	19164	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	240	8.9e-59	201.800	0.580	0.817	2	197	
all_contigs	NZ_CP024106.1_36876-47477:._18	RM_Type_II__Type_II_MTases_FAM_2	19165	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	71	1.9e-05	26.600	0.126	0.563	22	61	
all_contigs	NZ_CP024110.1_23293-33906:._13	RM_Type_II__Type_II_MTases_FAM_2	28364	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	240	8.9e-59	201.800	0.580	0.817	2	197	
all_contigs	NZ_CP024110.1_23293-33906:._14	RM_Type_II__Type_II_MTases_FAM_2	28365	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	96	2.5e-16	62.300	0.215	0.750	23	94	
all_contigs	NZ_CP072776.1_18898-29547:._23	RM_Type_II__Type_II_MTases_FAM_2	28668	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	119	3.9e-39	137.200	0.350	0.992	2	119	
all_contigs	NZ_CP072775.1_28119-38729:._5	RM_Type_II__Type_II_MTases_FAM_2	28673	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	240	2.4e-56	193.800	0.549	0.779	2	188	
all_contigs	NZ_CP072775.1_28119-38729:._6	RM_Type_II__Type_II_MTases_FAM_2	28674	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	115	4.9e-15	58.100	0.281	0.809	21	113	
all_contigs	NZ_CP187901.1_2653589-2663773:._5	RM_Type_II__Type_II_MTases_FAM_2	29274	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	404	2.7e-104	351.300	0.972	0.777	14	327	
all_contigs	NZ_CP148619.1_7962-18617:._7	RM_Type_II__Type_II_MTases_FAM_2	31394	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	315	1.9e-56	194.100	0.868	0.927	1	292	
all_contigs	NZ_CP016539.2_2938171-2948733:._12	RM_Type_II__Type_II_MTases_FAM_2	34273	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	43	5.2e-07	31.700	0.104	0.837	4	39	
all_contigs	NZ_CP092441.1_2575346-2585953:._12	RM_Type_II__Type_II_MTases_FAM_2	52881	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	108	4e-25	91.200	0.309	0.917	9	107	
all_contigs	NZ_CP033810.1_592172-602755:._11	RM_Type_II__Type_II_MTases_FAM_2	66278	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	407	2.6e-98	331.600	0.984	0.789	11	331	
all_contigs	NZ_CP135103.1_783982-794397:._3	RM_Type_II__Type_II_MTases_FAM_2	69779	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	407	2.6e-98	331.600	0.984	0.789	11	331	
all_contigs	NZ_CP019609.1_2217213-2227826:._9	RM_Type_II__Type_II_MTases_FAM_2	71715	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	416	6.1e-97	327.200	0.968	0.988	2	412	
all_contigs	NZ_CP092119.1_1593600-1604189:._6	RM_Type_II__Type_II_MTases_FAM_2	78273	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	429	7.3e-86	290.800	0.959	0.995	1	427	
all_contigs	NZ_CP021773.1_949773-960356:._3	RM_Type_II__Type_II_MTases_FAM_2	80669	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	407	2.6e-98	331.600	0.984	0.789	11	331	
all_contigs	NZ_CP066186.1_25983-36596:._15	RM_Type_II__Type_II_MTases_FAM_2	81466	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	240	8.9e-59	201.800	0.580	0.817	2	197	
all_contigs	NZ_CP119576.1_1877722-1888305:._11	RM_Type_II__Type_II_MTases_FAM_2	85011	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	407	2.6e-98	331.600	0.984	0.789	11	331	
all_contigs	NZ_CP046125.1_1645-12249:._8	RM_Type_II__Type_II_MTases_FAM_2	92797	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	497	3.5e-79	268.800	0.962	0.954	9	482	
all_contigs	NZ_CP015516.1_1872929-1883542:._6	RM_Type_II__Type_II_MTases_FAM_2	100594	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	217	1.9e-07	33.100	0.161	0.249	1	54	
all_contigs	NZ_AP042445.1_2845916-2856472:._3	RM_Type_II__Type_II_MTases_FAM_22	10483	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	399	4.1e-160	535.700	0.993	0.982	2	393	
all_contigs	NZ_CP010106.1_1222948-1233555:._15	RM_Type_II__Type_II_MTases_FAM_22	58004	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	185	1.9e-46	161.400	0.289	0.632	7	123	
all_contigs	NZ_CP039712.1_1688612-1699198:._3	RM_Type_II__Type_II_MTases_FAM_22	99581	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	465	8.9e-199	663.000	0.995	0.912	36	459	
all_contigs	NZ_OZ061577.1_13303-23919:._10	RM_Type_II__Type_II_MTases_FAM_23	53109	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	255	1.3e-91	309.400	0.794	0.933	18	255	
all_contigs	NZ_CP148054.1_32722-43329:._8	RM_Type_II__Type_II_MTases_FAM_25	42442	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	504	7.7e-127	426.300	0.989	0.990	4	502	
all_contigs	NZ_CP187846.1_28123-38730:._2	RM_Type_II__Type_II_MTases_FAM_25	87410	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	504	7.7e-127	426.300	0.989	0.990	4	502	
all_contigs	NZ_CP157284.1_839875-850497:._8	RM_Type_II__Type_II_MTases_FAM_27	32227	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	722	1e-53	185.400	0.528	0.794	78	650	
all_contigs	NZ_CP123971.1_353496-364103:._4	RM_Type_II__Type_II_MTases_FAM_28	4295	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	265	0.00035	21.700	0.400	0.834	41	261	
all_contigs	NZ_CP017786.1_2346242-2356849:._13	RM_Type_II__Type_II_MTases_FAM_28	53480	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	515	1.1e-38	135.500	0.955	0.977	1	503	
all_contigs	NZ_CP132546.1_11276-21883:._11	RM_Type_II__Type_II_MTases_FAM_28	75295	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	279	2.5e-06	28.800	0.207	0.398	56	166	
all_contigs	NZ_CP097072.1_644126-654730:._10	RM_Type_II__Type_II_MTases_FAM_29	432	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	208	3.7e-19	71.200	0.239	0.668	58	196	
all_contigs	NZ_CP026507.1_47788-57942:._1	RM_Type_II__Type_II_MTases_FAM_29	7640	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	504	1e-07	33.400	0.155	0.192	105	201	
all_contigs	NZ_CP023704.1_2243679-2254040:._2	RM_Type_II__Type_II_MTases_FAM_29	37777	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	253	3.4e-07	31.700	0.160	0.423	13	119	
all_contigs	NZ_CP029537.1_37637-48286:._7	RM_Type_II__Type_II_MTases_FAM_29	43429	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	227	0.00015	22.900	0.188	0.458	44	147	
all_contigs	NZ_OY724139.1_8666-19249:._2	RM_Type_II__Type_II_MTases_FAM_29	56602	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	235	9.5e-05	23.600	0.132	0.379	7	95	
all_contigs	NZ_CP044366.1_57483-68132:._10	RM_Type_II__Type_II_MTases_FAM_29	56855	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	223	0.00016	22.900	0.188	0.466	40	143	
all_contigs	NZ_JBUYGN010000002.1_34778-45361:._2	RM_Type_II__Type_II_MTases_FAM_29	57693	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	237	2.1e-05	25.800	0.130	0.371	8	95	
all_contigs	NZ_JBUYGN010000002.1_84016-94599:._2	RM_Type_II__Type_II_MTases_FAM_29	57702	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	237	2.1e-05	25.800	0.130	0.371	8	95	
all_contigs	NC_017470.1_1470036-1480628:._3	RM_Type_II__Type_II_MTases_FAM_29	64453	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	221	1.7e-07	32.600	0.208	0.611	9	143	
all_contigs	NZ_AP018335.1_3071777-3082138:._2	RM_Type_II__Type_II_MTases_FAM_29	76828	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	253	5e-07	31.100	0.158	0.419	13	118	
all_contigs	NZ_CM147178.1_556075-566658:._7	RM_Type_II__Type_II_MTases_FAM_29	82412	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	221	4.7e-07	31.200	0.175	0.516	9	122	
all_contigs	NZ_JBSXGX010000002.1_6209-16759:._13	RM_Type_II__Type_II_MTases_FAM_3	7201	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	256	2.4e-95	321.500	0.948	0.992	1	254	
all_contigs	NZ_CP084442.1_11439-22049:._8	RM_Type_II__Type_II_MTases_FAM_3	10031	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	267	4e-95	320.800	0.955	0.959	1	256	
all_contigs	NZ_CP150302.1_6908071-6918675:._16	RM_Type_II__Type_II_MTases_FAM_3	16536	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	43	9.6e-06	27.700	0.146	0.930	2	41	
all_contigs	NZ_CP150218.1_4785383-4795990:._10	RM_Type_II__Type_II_MTases_FAM_3	28476	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	224	2.4e-49	170.700	0.888	0.991	2	223	
all_contigs	NZ_CP040377.1_3523-14076:._7	RM_Type_II__Type_II_MTases_FAM_3	36495	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	258	1.6e-83	282.700	0.925	0.950	8	252	
all_contigs	NZ_CP016086.1_3326663-3337261:._13	RM_Type_II__Type_II_MTases_FAM_3	43267	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	232	1.7e-25	92.500	0.914	0.948	3	222	
all_contigs	NZ_CP151955.1_5603279-5613913:._4	RM_Type_II__Type_II_MTases_FAM_3	48955	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	228	5.5e-51	176.100	0.888	0.974	2	223	
all_contigs	NZ_CP016092.1_3327274-3337872:._13	RM_Type_II__Type_II_MTases_FAM_3	51388	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	232	1.7e-25	92.500	0.914	0.948	3	222	
all_contigs	NZ_AP044781.1_545464-556071:._8	RM_Type_II__Type_II_MTases_FAM_3	61499	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	228	2.1e-49	170.900	0.888	0.974	2	223	
all_contigs	NZ_CP123737.1_40591-50718:._4	RM_Type_II__Type_II_MTases_FAM_3	69736	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	68	7.3e-06	28.100	0.146	0.574	5	43	
all_contigs	NC_015603.1_16623-26750:._4	RM_Type_II__Type_II_MTases_FAM_3	72299	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	68	7.3e-06	28.100	0.146	0.574	5	43	
all_contigs	NC_022571.1_3327273-3337871:._13	RM_Type_II__Type_II_MTases_FAM_3	74198	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	232	1.7e-25	92.500	0.914	0.948	3	222	
all_contigs	NZ_CP028979.1_32790-43343:._3	RM_Type_II__Type_II_MTases_FAM_3	76138	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	250	1.6e-82	279.400	0.914	0.968	3	244	
all_contigs	NZ_CP016089.1_3327275-3337873:._13	RM_Type_II__Type_II_MTases_FAM_3	91360	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	232	1.7e-25	92.500	0.914	0.948	3	222	
all_contigs	NZ_CP151972.1_6841912-6852519:._15	RM_Type_II__Type_II_MTases_FAM_3	91941	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	228	3.3e-47	163.700	0.896	0.982	2	225	
all_contigs	NZ_CP031212.1_1-9569:._10	RM_Type_II__Type_II_MTases_FAM_3	99255	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	258	9.5e-83	280.200	0.925	0.950	8	252	
all_contigs	NZ_CP094796.1_6531-17138:._4	RM_Type_II__Type_II_MTases_FAM_3	101716	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	256	2.6e-95	321.400	0.948	0.992	1	254	
all_contigs	NZ_CP145110.1_19973-30559:._3	RM_Type_II__Type_II_MTases_FAM_30	18718	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	1165	1.1e-05	26.600	0.250	0.237	432	707	
all_contigs	NZ_CP046937.1_601-11181:._12	RM_Type_II__Type_II_MTases_FAM_30	21578	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	298	2.3e-16	61.900	0.334	0.748	66	288	
all_contigs	NZ_CM147178.1_556075-566658:._9	RM_Type_II__Type_II_MTases_FAM_30	82414	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	337	1.5e-05	26.100	0.117	0.223	261	335	
all_contigs	NZ_CP050503.1_47273-57931:._4	RM_Type_II__Type_II_MTases_FAM_30	87142	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	1167	9e-06	26.900	0.241	0.231	432	701	
all_contigs	NZ_CP170356.1_115782-126377:._2	RM_Type_II__Type_II_MTases_FAM_31	87594	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	231	2.1e-07	32.200	0.172	0.420	10	106	
all_contigs	NZ_LT671674.1_2199826-2210025:._2	RM_Type_II__Type_II_MTases_FAM_31	91069	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	240	2.6e-10	41.800	0.174	0.408	17	114	
all_contigs	NZ_CP149538.1_17208-27830:._12	RM_Type_II__Type_II_MTases_FAM_33	113	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	1624	8.7e-07	30.500	0.420	0.120	79	273	
all_contigs	NZ_AP024320.1_17553-28136:._6	RM_Type_II__Type_II_MTases_FAM_33	21250	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	290	3e-14	55.200	0.481	0.845	8	252	
all_contigs	NZ_LR215981.1_3032908-3043395:._9	RM_Type_II__Type_II_MTases_FAM_33	44951	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	257	2.6e-08	35.600	0.192	0.412	94	199	
all_contigs	NZ_CP194221.1_20781-31385:._6	RM_Type_II__Type_II_MTases_FAM_33	49315	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	2254	1.3e-06	29.900	0.420	0.087	708	902	
all_contigs	NZ_CP116591.1_17113-27687:._2	RM_Type_II__Type_II_MTases_FAM_33	77064	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	817	6.1e-62	212.600	0.783	0.514	162	581	
all_contigs	NZ_CP134222.1_1-10001:._9	RM_Type_II__Type_II_MTases_FAM_35	30965	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	139	4.6e-42	146.600	0.196	0.993	1	138	
all_contigs	NZ_CP030883.1_1-10110:._2	RM_Type_II__Type_II_MTases_FAM_35	41362	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	298	4.2e-90	305.500	0.411	0.993	2	297	
all_contigs	NZ_CP183936.1_54321-64928:._2	RM_Type_II__Type_II_MTases_FAM_36	30069	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	131	0.0004	22.300	0.237	0.603	11	89	
all_contigs	NZ_OZ298371.1_3542-14095:._7	RM_Type_II__Type_II_MTases_FAM_38	8067	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	235	1.2e-11	47.000	0.374	0.511	30	149	
all_contigs	NZ_CP025993.1_21277-31890:._10	RM_Type_II__Type_II_MTases_FAM_38	14598	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	156	1.3e-08	37.000	0.211	0.487	77	152	
all_contigs	NZ_OX346405.1_56787-67403:._5	RM_Type_II__Type_II_MTases_FAM_38	29586	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	291	3.1e-13	52.300	0.371	0.412	85	204	
all_contigs	NZ_CP144498.1_2203565-2214169:._13	RM_Type_II__Type_II_MTases_FAM_38	35852	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	291	1.1e-12	50.500	0.368	0.409	86	204	
all_contigs	NZ_CP129656.1_18707-29260:._11	RM_Type_II__Type_II_MTases_FAM_38	55721	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	293	1.7e-11	46.500	0.374	0.423	82	205	
all_contigs	NZ_OX346404.1_66550-77166:._5	RM_Type_II__Type_II_MTases_FAM_38	90852	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	291	3.1e-13	52.300	0.371	0.412	85	204	
all_contigs	NZ_OZ204252.1_40923-51527:._2	RM_Type_II__Type_II_MTases_FAM_38	93313	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	295	3.8e-13	52.000	0.380	0.427	81	206	
all_contigs	NZ_CP126088.1_783305-793861:._9	RM_Type_II__Type_II_MTases_FAM_38	96849	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	273	7e-06	28.100	0.240	0.319	48	134	
all_contigs	NZ_CP030883.1_1-10110:._3	RM_Type_II__Type_II_MTases_FAM_39	41363	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	399	4.1e-99	334.400	0.997	0.832	66	397	
all_contigs	NZ_CP069955.1_11887-22494:._11	RM_Type_II__Type_II_MTases_FAM_39	71638	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	429	3.2e-130	436.600	0.991	0.769	97	426	
all_contigs	NZ_CP046657.1_21227-31807:._11	RM_Type_II__Type_II_MTases_FAM_4	4944	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	288	4.3e-98	330.400	0.985	0.958	8	283	
all_contigs	NC_009674.1_4046761-4057347:._5	RM_Type_II__Type_II_MTases_FAM_4	5964	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	281	2e-104	351.200	0.993	0.972	4	276	
all_contigs	NZ_CP138504.1_18156-28736:._4	RM_Type_II__Type_II_MTases_FAM_4	6315	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	288	4.3e-98	330.400	0.985	0.958	8	283	
all_contigs	NZ_JBSXGX010000002.1_6209-16759:._14	RM_Type_II__Type_II_MTases_FAM_4	7202	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	270	2.6e-80	272.100	0.982	0.996	1	269	
all_contigs	NZ_CP084442.1_11439-22049:._9	RM_Type_II__Type_II_MTases_FAM_4	10032	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	270	3.4e-81	275.000	0.982	0.996	1	269	
all_contigs	NZ_CP095098.1_14791-25398:._14	RM_Type_II__Type_II_MTases_FAM_4	12044	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	284	1.3e-100	338.700	0.982	0.961	11	283	
all_contigs	NZ_CP095098.1_4345-14952:._4	RM_Type_II__Type_II_MTases_FAM_4	12049	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	284	1.3e-100	338.700	0.982	0.961	11	283	
all_contigs	NZ_CP148600.1_12474-23099:._5	RM_Type_II__Type_II_MTases_FAM_4	14641	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	255	3.7e-41	143.700	1.000	0.996	1	254	
all_contigs	NZ_CP124308.1_9378-19829:._2	RM_Type_II__Type_II_MTases_FAM_4	22071	defense-finder-models/RM/RM/RM_Type_II	all_contigs_RM_Type_II_108	1.000	RM_Type_II__Type_II_MTases_FAM_0	mandatory	252	2e-37	131.500	0.974	0.980	4	250	
