query_id	subject_id	length	nident	pident	evalue	genome
EFB_0058	NZ_CP110044.1_33	193	132	68.4	1.33e-90	GCF_025958125.1
EFB_0058	NZ_CP110042.1_15	193	114	59.1	6.67e-72	GCF_025958125.1
EFB_0058	NZ_CP110041.1_400	155	68	43.9	2.15e-34	GCF_025958125.1
EFB_0058	NZ_CP151181.1_2342	192	125	65.1	2.53e-81	GCF_038098635.1
EFB_0058	NZ_CP151182.1_16	169	81	47.9	5.28e-45	GCF_038098635.1
EFB_0058	NZ_CP186862.1_6	197	71	36.0	7.92e-32	GCF_049674265.1
EFB_0058	NZ_CP186861.1_1448	191	62	32.5	1.96e-19	GCF_049674265.1
EFB_0058	NZ_CP159339.1_84	146	65	44.5	1.34e-30	GCF_040499215.1
EFB_0058	NZ_CP170423.1_28	196	73	37.2	3.28e-29	GCF_046530605.1
EFB_0058	NZ_CP028277.1_48	192	123	64.1	2.20e-80	GCF_009913675.1
EFB_0058	NZ_CP028281.1_22	192	123	64.1	1.22e-79	GCF_009913675.1
EFB_0058	NZ_CP028279.1_49	146	93	63.7	2.96e-58	GCF_009913675.1
EFB_0058	NZ_CP028277.1_28	193	97	50.3	1.42e-52	GCF_009913675.1
EFB_0058	NZ_CP028277.1_19	186	60	32.3	1.87e-22	GCF_009913675.1
EFB_0058	NZ_CP028280.1_8	186	60	32.3	2.04e-22	GCF_009913675.1
EFB_0058	NZ_CP028276.1_47	186	60	32.3	2.34e-22	GCF_009913675.1
EFB_0058	NZ_CP028279.1_6	57	36	63.2	1.25e-18	GCF_009913675.1
EFB_0058	NZ_CP120198.1_17	196	73	37.2	3.28e-29	GCF_034017875.1
EFB_0058	NZ_CP125721.1_35	184	62	33.7	6.18e-28	GCF_030294405.1
EFB_0058	NZ_CP125720.1_6	184	58	31.5	6.47e-24	GCF_030294405.1
EFB_0058	NZ_CP116533.1_120	201	132	65.7	5.69e-89	GCF_028335225.1
EFB_0058	NZ_CP157503.1_5	196	73	37.2	9.61e-32	GCF_050917425.1
EFB_0058	NZ_CP157502.1_2167	184	60	32.6	1.09e-25	GCF_050917425.1
EFB_0058	NZ_CP157503.1_17	184	60	32.6	3.04e-25	GCF_050917425.1
EFB_0058	NZ_CP157502.1_1015	77	26	33.8	1.24e-09	GCF_050917425.1
EFB_0058	NZ_CP064588.1_18	197	75	38.1	3.12e-32	GCF_045938875.1
EFB_0058	NZ_CP092266.1_3	192	125	65.1	2.19e-81	GCF_022350025.1
EFB_0058	NZ_CP092269.1_31	192	122	63.5	2.18e-79	GCF_022350025.1
EFB_0058	NZ_CP092269.1_13	103	60	58.3	1.97e-31	GCF_022350025.1
EFB_0058	NZ_CP092267.1_31	186	60	32.3	3.46e-22	GCF_022350025.1
EFB_0058	NZ_CP092266.1_17	186	59	31.7	7.60e-22	GCF_022350025.1
EFB_0058	NZ_CP035962.1_3899	149	67	45.0	1.95e-31	GCF_018736725.1
EFB_0058	NZ_CP035964.1_272	188	62	33.0	9.75e-20	GCF_018736725.1
EFB_0058	NZ_CP065425.1_3782	189	62	32.8	7.81e-20	GCF_016772275.1
EFB_0058	NZ_CP160391.1_28	191	80	41.9	1.22e-39	GCF_053154025.1
EFB_0058	NZ_CP160389.1_342	197	67	34.0	2.25e-27	GCF_053154025.1
EFB_0058	NZ_CP085895.1_144	197	180	91.4	5.42e-125	GCF_020736585.1
EFB_0058	NZ_CP085895.1_136	108	68	63.0	2.65e-43	GCF_020736585.1
EFB_0058	NZ_CP085897.1_62	205	81	39.5	7.86e-40	GCF_020736585.1
EFB_0058	NZ_CP085897.1_2	202	82	40.6	3.15e-38	GCF_020736585.1
EFB_0058	NZ_CP085895.1_52	197	69	35.0	6.28e-28	GCF_020736585.1
EFB_0058	NZ_CP085898.1_21	197	69	35.0	6.28e-28	GCF_020736585.1
EFB_0058	NZ_CP085895.1_137	201	72	35.8	1.33e-27	GCF_020736585.1
EFB_0058	NZ_CP094476.1_47	192	128	66.7	2.84e-85	GCF_022809755.1
EFB_0058	NZ_CP094476.1_32	186	56	30.1	7.01e-20	GCF_022809755.1
EFB_0058	NZ_CP134069.1_3	196	73	37.2	3.15e-29	GCF_031583045.1
EFB_0058	NZ_CP134069.1_28	190	64	33.7	4.57e-27	GCF_031583045.1
EFB_0058	NZ_OU016029.1_41	201	131	65.2	1.55e-88	GCF_907176815.1
EFB_0058	NZ_OU016028.1_113	191	80	41.9	1.29e-39	GCF_907176815.1
EFB_0058	NZ_OU016028.1_50	197	69	35.0	6.08e-28	GCF_907176815.1
EFB_0058	NZ_OU016028.1_186	113	45	39.8	7.57e-19	GCF_907176815.1
EFB_0058	NZ_CP086329.1_301	185	66	35.7	6.28e-25	GCF_020861345.1
EFB_0058	NZ_CP086329.1_271	185	60	32.4	4.42e-21	GCF_020861345.1
EFB_0058	NZ_CP086329.1_250	151	53	35.1	3.71e-19	GCF_020861345.1
EFB_0058	NZ_CP086329.1_234	186	59	31.7	1.69e-18	GCF_020861345.1
EFB_0058	NZ_CP086329.1_134	206	64	31.1	1.53e-16	GCF_020861345.1
EFB_0058	NZ_CP129559.1_27	197	75	38.1	9.99e-32	GCF_047948175.1
EFB_0058	NZ_OY737369.1_827	158	105	66.5	7.19e-68	GCF_963506705.1
EFB_0058	NZ_OY737369.1_161	91	59	64.8	1.69e-33	GCF_963506705.1
EFB_0058	NZ_OY737369.1_174	107	62	57.9	2.09e-32	GCF_963506705.1
EFB_0058	NZ_CM143323.1_291	201	131	65.2	6.60e-89	GCF_054960045.1
EFB_0058	NZ_CM143323.1_1428	162	95	58.6	1.57e-50	GCF_054960045.1
EFB_0058	NZ_CM143323.1_1435	114	77	67.5	2.23e-49	GCF_054960045.1
EFB_0058	NZ_CP101644.1_28	192	123	64.1	8.95e-79	GCF_024442295.1
EFB_0058	NZ_CP044240.1_32	192	121	63.0	4.04e-78	GCF_022701315.1
EFB_0058	NZ_CP044237.1_7	169	82	48.5	1.98e-45	GCF_022701315.1
EFB_0058	NZ_CP151145.1_24	197	76	38.6	1.71e-32	GCF_038096245.1
EFB_0058	NZ_CP183932.1_14	161	51	31.7	2.07e-16	GCF_049078435.1
EFB_0058	NZ_CP183932.1_2	189	62	32.8	5.28e-13	GCF_049078435.1
EFB_0058	NZ_CP183931.1_1107	18	14	77.8	4.34e-04	GCF_049078435.1
EFB_0058	NZ_CP199007.1_25	196	73	37.2	4.54e-29	GCF_052398435.1
EFB_0058	NZ_OY737375.1_59	192	123	64.1	3.74e-80	GCF_963506805.1
EFB_0058	NZ_OY737374.1_42	80	52	65.0	5.82e-30	GCF_963506805.1
EFB_0058	NZ_OY737374.1_38	186	60	32.3	3.39e-22	GCF_963506805.1
EFB_0058	NZ_CP022907.1_5	196	72	36.7	3.41e-29	GCF_003354965.1
EFB_0058	NZ_CP118541.1_1162	190	64	33.7	3.63e-20	GCF_028891425.1
EFB_0058	NZ_CP130546.1_38	192	119	62.0	1.04e-76	GCF_030534175.1
EFB_0058	NZ_CP130546.1_5	199	75	37.7	1.77e-32	GCF_030534175.1
EFB_0058	NZ_CP180209.1_1558	149	54	36.2	8.44e-21	GCF_047551115.1
EFB_0058	NZ_CP064615.1_11	184	61	33.2	1.99e-26	GCF_045940065.1
EFB_0058	NZ_CP168889.1_60	161	51	31.7	2.10e-16	GCF_041765495.1
EFB_0058	NZ_CP061203.1_2746	188	70	37.2	1.53e-29	GCF_022700655.1
EFB_0058	NZ_CP061203.1_2192	184	59	32.1	4.40e-17	GCF_022700655.1
EFB_0058	NZ_CP148682.1_3	146	65	44.5	1.23e-30	GCF_037513105.1
EFB_0058	NZ_CP123971.1_317	82	29	35.4	5.74e-07	GCF_030169145.1
EFB_0058	NZ_CP130551.1_2508	199	136	68.3	7.42e-93	GCF_030534255.1
EFB_0058	NZ_HG813245.1_17	197	75	38.1	5.66e-33	GCF_000751035.1
EFB_0058	NZ_HG813246.1_10	197	75	38.1	2.23e-32	GCF_000751035.1
EFB_0058	NZ_CP016747.2_56	192	117	60.9	1.78e-74	GCF_002078895.2
EFB_0058	NZ_CP016750.2_11	180	62	34.4	6.74e-24	GCF_002078895.2
EFB_0058	NZ_CP121224.1_14	186	57	30.6	2.60e-20	GCF_002078895.2
EFB_0058	NZ_CP016747.2_29	36	16	44.4	2.74e-04	GCF_002078895.2
EFB_0058	NZ_CP075874.1_2177	202	76	37.6	5.52e-33	GCF_018604245.1
EFB_0058	NZ_CP071126.1_2	186	60	32.3	4.34e-22	GCF_029543005.1
EFB_0058	NZ_CP071126.1_8	36	23	63.9	5.03e-09	GCF_029543005.1
EFB_0058	NZ_CP094882.1_1499	191	78	40.8	1.56e-38	GCF_023499275.1
EFB_0058	NZ_CP035134.1_26	162	70	43.2	4.76e-35	GCF_004101325.1
EFB_0058	NZ_CP035132.1_28	186	60	32.3	1.18e-22	GCF_004101325.1
EFB_0058	NZ_CP035133.1_10	186	60	32.3	2.32e-22	GCF_004101325.1
EFB_0058	NZ_CP035134.1_36	186	60	32.3	2.32e-22	GCF_004101325.1
EFB_0058	NZ_CP035135.1_47	186	60	32.3	2.32e-22	GCF_004101325.1
EFB_0058	NZ_CP035133.1_36	53	22	41.5	2.80e-06	GCF_004101325.1
EFB_0058	NZ_CP045013.1_56	42	37	88.1	1.12e-19	GCF_009036045.1
EFB_0058	NZ_CP045013.1_57	50	36	72.0	5.05e-16	GCF_009036045.1
EFB_0058	NZ_JBQERW010000002.1_52	192	124	64.6	7.06e-81	GCF_052037465.1
EFB_0058	NZ_CP150443.1_33	192	124	64.6	5.45e-81	GCF_037997095.1
EFB_0058	NZ_CP150444.1_22	192	121	63.0	7.07e-79	GCF_037997095.1
EFB_0058	NZ_CP150443.1_69	135	81	60.0	1.45e-48	GCF_037997095.1
EFB_0058	NZ_CP146885.1_32	186	60	32.3	4.34e-22	GCF_037113575.1
EFB_0058	NZ_CP146885.1_26	36	23	63.9	5.03e-09	GCF_037113575.1
EFB_0058	NZ_CP032461.1_37	192	125	65.1	2.53e-81	GCF_003597635.1
EFB_0058	NZ_CP032462.1_33	192	122	63.5	2.31e-79	GCF_003597635.1
EFB_0058	NZ_CP032462.1_1	118	69	58.5	1.75e-37	GCF_003597635.1
EFB_0058	NZ_CP032462.1_2	30	21	70.0	4.46e-08	GCF_003597635.1
EFB_0058	NZ_CP150683.1_19	196	75	38.3	1.16e-32	GCF_039237145.1
EFB_0058	NZ_CP150683.1_25	190	64	33.7	3.54e-27	GCF_039237145.1
EFB_0058	NZ_AP031411.1_418	206	62	30.1	6.76e-18	GCF_042846195.1
EFB_0058	NZ_CP093929.1_211	151	52	34.4	1.45e-18	GCF_022699365.1
EFB_0058	NZ_CP093929.1_227	186	59	31.7	1.74e-18	GCF_022699365.1
EFB_0058	NZ_CP093929.1_14	206	64	31.1	1.58e-16	GCF_022699365.1
EFB_0058	NZ_CP017793.1_171	191	80	41.9	4.12e-40	GCF_002761255.1
EFB_0058	NZ_CP017793.1_96	163	63	38.7	5.10e-29	GCF_002761255.1
EFB_0058	NZ_CP017794.1_54	197	69	35.0	2.16e-28	GCF_002761255.1
EFB_0058	NZ_CP017795.1_35	197	67	34.0	2.35e-27	GCF_002761255.1
EFB_0058	NZ_CP066410.1_119	163	63	38.7	5.18e-29	GCF_016406545.1
EFB_0058	NZ_CP066412.1_9	197	67	34.0	2.38e-27	GCF_016406545.1
EFB_0058	NZ_CP019030.1_1069	192	121	63.0	3.32e-79	GCF_001941785.1
EFB_0058	NZ_CP019031.1_19	192	122	63.5	3.43e-79	GCF_001941785.1
EFB_0058	NZ_CP019033.1_34	109	68	62.4	4.70e-41	GCF_001941785.1
EFB_0058	NZ_CP019030.1_182	105	66	62.9	5.43e-39	GCF_001941785.1
EFB_0058	NZ_CP019033.1_1	82	51	62.2	2.26e-29	GCF_001941785.1
EFB_0058	NZ_CP019032.1_31	186	61	32.8	8.34e-23	GCF_001941785.1
EFB_0058	NZ_CP025441.1_44	161	51	31.7	2.10e-16	GCF_002848485.1
EFB_0058	NZ_CP025441.1_65	189	62	32.8	5.36e-13	GCF_002848485.1
EFB_0058	NZ_CP040624.1_16	199	75	37.7	1.81e-32	GCF_005890035.1
EFB_0058	NZ_CP168877.1_37	161	51	31.7	2.08e-16	GCF_041765445.1
EFB_0058	NZ_AP024510.1_1832	151	53	35.1	1.86e-19	GCF_018406465.1
EFB_0058	NZ_CM147179.1_1947	192	125	65.1	1.51e-81	GCF_055764295.1
EFB_0058	NZ_CM147179.1_1798	97	64	66.0	2.32e-37	GCF_055764295.1
EFB_0058	NZ_CP148634.1_22	146	65	44.5	1.25e-30	GCF_037500615.1
EFB_0058	NZ_CP035410.1_1374	190	64	33.7	3.64e-20	GCF_004119855.1
EFB_0058	NZ_CP083763.1_1293	190	64	33.7	3.56e-20	GCF_020149955.1
EFB_0058	NZ_CP046657.1_36	192	122	63.5	6.56e-79	GCF_009759845.1
EFB_0058	NZ_CP039448.1_2547	199	136	68.3	7.58e-93	GCF_008330045.1
EFB_0058	NZ_CP092547.1_2503	197	73	37.1	1.56e-30	GCF_022693265.1
EFB_0058	NZ_CP092548.1_91	197	67	34.0	2.14e-27	GCF_022693265.1
EFB_0058	NZ_CP092548.1_14	32	20	62.5	2.23e-06	GCF_022693265.1
EFB_0058	NZ_CP188318.1_2105	192	120	62.5	2.64e-78	GCF_050032855.1
EFB_0058	NC_015600.1_1274	192	113	58.9	9.57e-69	GCF_000270165.1
EFB_0058	NZ_CP176162.1_35	192	123	64.1	1.11e-79	GCF_055533515.1
EFB_0058	NZ_CP176161.1_77	192	63	32.8	8.93e-19	GCF_055533515.1
EFB_0058	NZ_CM135818.1_76	192	122	63.5	2.27e-79	GCF_054331735.1
EFB_0058	NZ_CP078130.1_22	192	125	65.1	1.87e-81	GCF_019211765.1
EFB_0058	NZ_CP078130.1_54	186	60	32.3	2.24e-22	GCF_019211765.1
EFB_0058	NZ_CP143937.1_2819	188	63	33.5	2.43e-22	GCF_036419175.1
EFB_0058	NZ_CP139210.1_1168	193	60	31.1	3.54e-19	GCF_046529745.1
EFB_0058	NZ_CP130544.1_191	196	75	38.3	1.26e-32	GCF_030534155.1
EFB_0058	NZ_CP130544.1_210	200	75	37.5	5.11e-32	GCF_030534155.1
EFB_0058	NZ_CP103779.1_61	149	50	33.6	3.86e-16	GCF_024919115.1
EFB_0058	NZ_CP048614.1_2159	192	126	65.6	1.30e-81	GCF_045159805.1
EFB_0058	NZ_CP048614.1_1375	192	124	64.6	3.41e-79	GCF_045159805.1
EFB_0058	NZ_CP048614.1_1689	96	33	34.4	1.52e-11	GCF_045159805.1
EFB_0058	NZ_CP036134.1_35	183	65	35.5	2.00e-28	GCF_018742245.1
EFB_0058	NZ_CP036132.1_3023	86	39	45.3	1.01e-18	GCF_018742245.1
EFB_0058	NZ_CP036132.1_3059	149	51	34.2	7.40e-17	GCF_018742245.1
EFB_0058	NZ_CP036135.1_35	149	49	32.9	6.46e-16	GCF_018742245.1
EFB_0058	NZ_CP168916.1_3	161	51	31.7	2.08e-16	GCF_041785485.1
EFB_0058	NZ_CP168916.1_53	189	62	32.8	5.30e-13	GCF_041785485.1
EFB_0058	NZ_CP168915.1_2110	18	14	77.8	4.36e-04	GCF_041785485.1
EFB_0058	NZ_AP031443.1_765	189	70	37.0	5.03e-27	GCF_042854125.1
EFB_0058	NZ_AP031443.1_1403	188	64	34.0	6.36e-26	GCF_042854125.1
EFB_0058	NZ_AP031443.1_1606	191	64	33.5	5.26e-22	GCF_042854125.1
EFB_0058	NZ_AP031443.1_2930	205	63	30.7	8.27e-21	GCF_042854125.1
EFB_0058	NZ_AP031443.1_864	196	60	30.6	4.43e-20	GCF_042854125.1
EFB_0058	NZ_CP197391.1_955	201	131	65.2	7.61e-89	GCF_054367965.1
EFB_0058	NZ_CP145202.2_23	197	75	38.1	8.02e-33	GCF_040736555.3
EFB_0058	NZ_CP145202.2_28	199	76	38.2	8.65e-33	GCF_040736555.3
EFB_0058	NZ_CP197453.1_126	191	80	41.9	2.43e-40	GCF_052161595.1
EFB_0058	NZ_CP197455.1_42	197	69	35.0	2.11e-28	GCF_052161595.1
EFB_0058	NZ_CP197453.1_185	197	67	34.0	2.52e-27	GCF_052161595.1
EFB_0058	NZ_CP197453.1_76	113	45	39.8	8.04e-19	GCF_052161595.1
EFB_0058	NZ_CP047808.1_3	197	75	38.1	1.86e-31	GCF_009912055.1
EFB_0058	NZ_CP009242.1_794	64	24	37.5	6.17e-07	GCF_001188655.1
EFB_0058	NZ_CP113429.1_4	185	64	34.6	1.65e-23	GCF_026684175.1
EFB_0058	NZ_CP113429.1_213	151	53	35.1	5.41e-19	GCF_026684175.1
EFB_0058	NZ_CP113429.1_238	154	54	35.1	3.06e-17	GCF_026684175.1
EFB_0058	NZ_CP113429.1_226	185	56	30.3	3.60e-14	GCF_026684175.1
EFB_0058	NZ_CP083144.1_4493	190	59	31.1	3.29e-19	GCF_020809205.1
EFB_0058	NZ_LR135353.1_11	201	131	65.2	9.02e-89	GCF_900639575.1
EFB_0058	NZ_LR135352.1_108	191	80	41.9	4.15e-40	GCF_900639575.1
EFB_0058	NZ_LR135353.1_29	205	81	39.5	7.59e-40	GCF_900639575.1
EFB_0058	NZ_LR135352.1_49	197	69	35.0	6.06e-28	GCF_900639575.1
EFB_0058	NZ_LR135352.1_132	113	45	39.8	7.55e-19	GCF_900639575.1
EFB_0058	NZ_CP160101.1_27	196	73	37.2	3.25e-29	GCF_046895335.1
EFB_0058	NZ_CP046594.1_18	193	97	50.3	1.35e-52	GCF_017301935.1
EFB_0058	NZ_CP046594.1_29	186	60	32.3	2.23e-22	GCF_017301935.1
EFB_0058	NZ_CP098819.1_7	198	76	38.4	3.23e-32	GCF_039640675.1
EFB_0058	NZ_CP098817.1_46	197	76	38.6	4.55e-32	GCF_039640675.1
EFB_0058	NZ_CP046327.1_3005	149	54	36.2	8.38e-21	GCF_009730495.1
EFB_0058	NZ_CP113781.1_14	196	68	34.7	1.48e-24	GCF_027941655.1
EFB_0058	NZ_CP113781.1_1534	191	63	33.0	3.01e-21	GCF_027941655.1
EFB_0058	NZ_CP113781.1_130	147	49	33.3	5.17e-19	GCF_027941655.1
EFB_0058	NZ_CP045647.1_10	184	61	33.2	1.97e-26	GCF_009685135.1
EFB_0058	NZ_CP116570.1_43	118	80	67.8	3.24e-52	GCF_028335305.1
EFB_0058	NZ_CP116570.1_66	191	80	41.9	1.49e-40	GCF_028335305.1
EFB_0058	NZ_CP009318.1_5091	148	65	43.9	2.29e-29	GCF_000832405.1
EFB_0058	NZ_CP093180.1_19	197	75	38.1	3.38e-32	GCF_024204765.1
EFB_0058	NZ_CP125902.1_26	196	73	37.2	3.27e-29	GCF_030064025.1
EFB_0058	NZ_CP184735.1_27	176	72	40.9	3.09e-31	GCF_052972865.1
EFB_0058	NZ_CP176642.1_508	189	70	37.0	4.62e-27	GCF_046603945.1
EFB_0058	NZ_CP176642.1_3242	191	64	33.5	4.83e-22	GCF_046603945.1
EFB_0058	NZ_CP176642.1_2080	205	63	30.7	7.59e-21	GCF_046603945.1
EFB_0058	NZ_CP176642.1_400	196	60	30.6	4.06e-20	GCF_046603945.1
EFB_0058	NZ_CP091777.1_104	84	31	36.9	1.08e-08	GCF_022014815.1
EFB_0058	NZ_CP113954.2_1324	199	136	68.3	6.58e-93	GCF_027474865.2
EFB_0058	NZ_CP063751.1_19	193	97	50.3	1.94e-52	GCF_018351295.1
EFB_0058	NZ_CP063751.1_3	186	60	32.3	2.26e-22	GCF_018351295.1
EFB_0058	NC_009706.1_262	59	24	40.7	2.94e-09	GCF_000016505.1
EFB_0058	NC_009706.1_1524	30	18	60.0	3.26e-05	GCF_000016505.1
EFB_0058	NZ_CP113033.1_4	197	76	38.6	1.92e-32	GCF_026625365.1
EFB_0058	NZ_CP113034.1_21	197	76	38.6	1.92e-32	GCF_026625365.1
EFB_0058	NZ_CP113030.1_22	197	76	38.6	1.92e-32	GCF_026625365.1
EFB_0058	NZ_CP041269.2_34	205	81	39.5	7.82e-40	GCF_007917035.2
EFB_0058	NZ_CP041262.2_126	191	80	41.9	1.32e-39	GCF_007917035.2
EFB_0058	NZ_CP041264.2_52	197	67	34.0	2.44e-27	GCF_007917035.2
EFB_0058	NZ_CP017235.1_1755	76	43	56.6	5.63e-22	GCF_003351805.1
EFB_0058	NZ_CP033886.1_29	192	123	64.1	6.66e-80	GCF_003813165.1
EFB_0058	NZ_CP035292.1_12	196	73	37.2	1.05e-29	GCF_006094395.1
EFB_0058	NZ_CP035293.1_7	196	72	36.7	3.06e-29	GCF_006094395.1
EFB_0058	NZ_AP024729.1_23	195	67	34.4	8.84e-22	GCF_024363345.1
EFB_0058	NZ_CP139081.1_57	192	125	65.1	2.47e-81	GCF_034049535.1
EFB_0058	NZ_CP139081.1_49	186	60	32.3	1.28e-22	GCF_034049535.1
EFB_0058	NZ_CP168681.1_854	192	123	64.1	4.04e-80	GCF_044051695.1
EFB_0058	NZ_CP168681.1_889	169	82	48.5	3.61e-45	GCF_044051695.1
EFB_0058	NZ_CP123169.1_12	195	67	34.4	8.68e-22	GCF_046742145.1
EFB_0058	NC_009674.1_4100	190	71	37.4	1.80e-30	GCF_000017425.1
EFB_0058	NZ_LR822027.1_1486	192	119	62.0	5.26e-75	GCF_903890695.1
EFB_0058	NZ_LR822027.1_1855	192	116	60.4	4.04e-72	GCF_903890695.1
EFB_0058	NZ_AP043913.1_1629	186	63	33.9	3.98e-22	GCF_055386145.1
EFB_0058	NZ_OZ061254.1_114	192	121	63.0	4.65e-78	GCF_964062735.1
EFB_0058	NZ_OZ061255.1_10	192	121	63.0	1.08e-76	GCF_964062735.1
EFB_0058	NZ_OZ061255.1_24	165	102	61.8	1.37e-64	GCF_964062735.1
EFB_0058	NZ_OZ061254.1_141	117	73	62.4	6.63e-44	GCF_964062735.1
EFB_0058	NZ_CP180174.1_2395	61	28	45.9	5.16e-14	GCF_047715425.1
EFB_0058	NZ_CP096540.1_2113	196	73	37.2	5.39e-31	GCF_026547185.1
EFB_0058	NZ_CP096541.1_13	184	58	31.5	1.05e-25	GCF_026547185.1
EFB_0058	NZ_AP027222.1_222	197	180	91.4	5.10e-125	GCF_040372185.1
EFB_0058	NZ_AP027222.1_214	108	68	63.0	2.49e-43	GCF_040372185.1
EFB_0058	NZ_AP027222.1_148	191	80	41.9	2.22e-40	GCF_040372185.1
EFB_0058	NZ_AP027222.1_117	202	82	40.6	2.96e-38	GCF_040372185.1
EFB_0058	NZ_AP027222.1_215	201	72	35.8	1.25e-27	GCF_040372185.1
EFB_0058	NZ_AP027222.1_280	197	67	34.0	2.31e-27	GCF_040372185.1
EFB_0058	NZ_CP092574.1_1662	199	136	68.3	8.54e-93	GCF_022691465.1
EFB_0058	NZ_CP092574.1_1755	205	81	39.5	7.66e-40	GCF_022691465.1
EFB_0058	NZ_CP092574.1_1728	191	79	41.4	1.30e-39	GCF_022691465.1
EFB_0058	NZ_CP091449.1_9	149	61	40.9	6.67e-29	GCF_031216075.1
EFB_0058	NZ_CP091446.1_62	165	56	33.9	1.83e-19	GCF_031216075.1
EFB_0058	NZ_CP015254.1_32	201	73	36.3	4.70e-33	GCF_001721165.1
EFB_0058	NZ_CP015252.1_2	201	73	36.3	4.70e-33	GCF_001721165.1
EFB_0058	NZ_CP015252.1_90	201	73	36.3	4.70e-33	GCF_001721165.1
EFB_0058	NZ_CP015251.1_25	201	73	36.3	4.70e-33	GCF_001721165.1
EFB_0058	NZ_CP015250.1_4637	89	39	43.8	7.84e-18	GCF_001721165.1
EFB_0058	NZ_CP015253.1_100	154	54	35.1	4.08e-17	GCF_001721165.1
EFB_0058	NZ_CP015251.1_184	179	54	30.2	6.93e-17	GCF_001721165.1
EFB_0058	NZ_CP188069.1_1539	184	61	33.2	1.44e-26	GCF_049943055.1
EFB_0058	NZ_CP188072.1_27	180	54	30.0	3.16e-22	GCF_049943055.1
EFB_0058	NZ_CP188069.1_1627	61	28	45.9	5.22e-14	GCF_049943055.1
EFB_0058	NZ_CP048436.1_1905	186	59	31.7	4.44e-21	GCF_010508875.1
EFB_0058	NZ_CP162013.1_3	169	82	48.5	1.25e-45	GCF_040822445.1
EFB_0058	NZ_CP162014.1_1233	121	56	46.3	1.04e-29	GCF_040822445.1
EFB_0058	NZ_CP138505.1_4	192	125	65.1	2.62e-81	GCF_034703025.1
EFB_0058	NZ_CP138504.1_29	192	122	63.5	6.63e-79	GCF_034703025.1
EFB_0058	NZ_CP138502.1_599	187	73	39.0	6.51e-33	GCF_034703025.1
EFB_0058	NZ_CP079966.1_61	200	64	32.0	1.27e-26	GCF_019357555.1
EFB_0058	NZ_CP156922.1_40	192	121	63.0	1.02e-79	GCF_039880275.1
EFB_0058	NZ_CP156921.1_73	162	70	43.2	5.62e-36	GCF_039880275.1
EFB_0058	NZ_CP156923.1_30	186	60	32.3	2.66e-22	GCF_039880275.1
EFB_0058	NZ_JBRFUM010000002.1_161	151	53	35.1	3.68e-19	GCF_052947735.1
EFB_0058	NZ_JBRFUM010000002.1_145	186	59	31.7	1.68e-18	GCF_052947735.1
EFB_0058	NZ_LR738724.1_928	201	133	66.2	3.92e-90	GCF_902702775.1
EFB_0058	NZ_CP150782.1_23	195	67	34.4	8.88e-22	GCF_045346405.1
EFB_0058	NZ_CP176635.1_1340	188	64	34.0	3.64e-22	GCF_046603875.1
EFB_0058	NZ_CP035221.1_251	126	82	65.1	1.16e-52	GCF_004103475.1
EFB_0058	NZ_CP035221.1_47	118	80	67.8	3.29e-52	GCF_004103475.1
EFB_0058	NZ_CP035221.1_13	76	49	64.5	2.39e-27	GCF_004103475.1
EFB_0058	NZ_AP025333.1_1157	201	134	66.7	1.80e-90	GCF_021654555.1
EFB_0058	NZ_CP166089.1_987	162	70	43.2	3.17e-35	GCF_041222805.1
EFB_0058	NZ_CP162457.1_13	195	67	34.4	9.05e-22	GCF_040931885.1
EFB_0058	NZ_CP143884.1_29	103	61	59.2	6.41e-33	GCF_036416335.1
EFB_0058	NZ_CP143884.1_38	186	60	32.3	1.58e-22	GCF_036416335.1
EFB_0058	NZ_CP143883.1_20	186	60	32.3	2.43e-22	GCF_036416335.1
EFB_0058	NZ_CP143884.1_30	76	44	57.9	1.37e-21	GCF_036416335.1
EFB_0058	NC_011134.1_1061	145	47	32.4	2.30e-17	GCF_000020765.1
EFB_0058	NZ_AP022982.1_6	186	59	31.7	1.73e-18	GCF_021655295.1
EFB_0058	NZ_AP022982.1_137	206	64	31.1	1.58e-16	GCF_021655295.1
EFB_0058	NZ_CP148642.1_58	146	65	44.5	1.28e-30	GCF_037502555.1
EFB_0058	NZ_CP023007.1_60	184	83	45.1	1.34e-47	GCF_003429405.1
EFB_0058	NZ_CP023008.1_1577	199	81	40.7	8.62e-35	GCF_003429405.1
EFB_0058	NZ_JBUPYE010000002.1_58	191	132	69.1	7.43e-90	GCF_055180435.1
EFB_0058	NZ_JBUPYE010000005.1_14	193	113	58.5	6.90e-71	GCF_055180435.1
EFB_0058	NZ_JBUPYE010000005.1_19	97	59	60.8	3.85e-34	GCF_055180435.1
EFB_0058	NZ_CM143694.1_1900	192	61	31.8	1.49e-21	GCF_055180435.1
EFB_0058	NZ_CP168157.1_13	199	75	37.7	1.85e-32	GCF_041697965.1
EFB_0058	NZ_CP054261.1_47	192	123	64.1	1.69e-79	GCF_013305265.1
EFB_0058	NZ_AP038275.1_3032	190	65	34.2	4.55e-22	GCF_055385565.1
EFB_0058	NZ_AP017929.1_474	191	61	31.9	2.28e-19	GCF_002370355.1
EFB_0058	NZ_CP181122.1_25	197	76	38.6	1.84e-32	GCF_047801995.1
EFB_0058	NZ_CP030136.1_2577	198	82	41.4	7.86e-36	GCF_004136655.1
