blast_hit_id	contig_orf_id	genome	strand	genome_start	genome_stop
NZ_CP118792.1_6	NZ_CP118792.1_1-8710:._6	NZ_CP118792.1	-1	5181	6086
NZ_CP118793.1_30	NZ_CP118793.1_23082-33632:._4	NZ_CP118793.1	1	25433	25618
NZ_CP118793.1_33	NZ_CP118793.1_23082-33632:._7	NZ_CP118793.1	-1	29125	29460
NZ_CP022615.1_920	NZ_CP022615.1_1019361-1029980:._6	NZ_CP022615.1	1	1024360	1024980
NZ_CP072885.1_50	NZ_CP072885.1_39060-49682:._12	NZ_CP072885.1	-1	48175	48360
NZ_CP072886.1_20	NZ_CP072886.1_11037-21653:._7	NZ_CP072886.1	-1	16036	16653
NZ_CP044354.1_730	NZ_CP044354.1_776904-787487:._7	NZ_CP044354.1	1	781903	782487
NZ_CP044354.1_1307	NZ_CP044354.1_1356971-1367419:._6	NZ_CP044354.1	1	1361970	1362419
NZ_CP044354.1_1364	NZ_CP044354.1_1413338-1423780:._7	NZ_CP044354.1	-1	1418337	1418780
NZ_CP044354.1_2025	NZ_CP044354.1_2103872-2114488:._6	NZ_CP044354.1	1	2108871	2109488
NZ_LR135191.1_50	NZ_LR135191.1_44670-55286:._9	NZ_LR135191.1	1	52617	53435
NZ_LR135193.1_58	NZ_LR135193.1_54014-64618:._7	NZ_LR135193.1	-1	59013	59618
NZ_CP148077.1_14	NZ_CP148077.1_5826-16433:._7	NZ_CP148077.1	1	10825	11433
NZ_CP187233.1_56	NZ_CP187233.1_38467-48972:._8	NZ_CP187233.1	-1	43466	43972
NZ_CP184562.1_5	NZ_CP184562.1_1-9419:._5	NZ_CP184562.1	-1	3811	4419
NC_023037.2_2755	NC_023037.2_3110420-3121039:._7	NC_023037.2	1	3115419	3116039
NZ_CP051645.1_44	NZ_CP051645.1_27246-37853:._6	NZ_CP051645.1	1	32245	32853
NZ_JBUPYD010000003.1_10	NZ_JBUPYD010000003.1_2516-13096:._8	NZ_JBUPYD010000003.1	1	7515	8096
NZ_CP065961.1_15	NZ_CP065961.1_6240-16850:._9	NZ_CP065961.1	-1	11239	11850
NZ_CP065961.1_44	NZ_CP065961.1_32028-42635:._7	NZ_CP065961.1	1	37027	37635
NZ_CP110042.1_15	NZ_CP110042.1_8096-18682:._5	NZ_CP110042.1	-1	13095	13682
NZ_CP151181.1_2342	NZ_CP151181.1_2410260-2420846:._8	NZ_CP151181.1	-1	2415259	2415846
NZ_CP151182.1_16	NZ_CP151182.1_12920-23569:._6	NZ_CP151182.1	1	17919	18569
NZ_CP186861.1_6	NZ_CP186861.1_1-8778:._6	NZ_CP186861.1	1	6249	6602
NZ_CP159339.1_84	NZ_CP159339.1_78139-88872:._9	NZ_CP159339.1	1	83138	83872
NZ_CP170423.1_28	NZ_CP170423.1_16591-27198:._6	NZ_CP170423.1	1	21590	22198
NZ_CP028276.1_6	NZ_CP028276.1_1-10332:._6	NZ_CP028276.1	-1	4030	4215
NZ_CP028276.1_8	NZ_CP028276.1_1-10332:._8	NZ_CP028276.1	1	4812	6869
NZ_CP028277.1_6	NZ_CP028277.1_1-7910:._6	NZ_CP028277.1	1	4979	6412
NZ_CP028277.1_8	NZ_CP028277.1_1-7910:._8	NZ_CP028277.1	-1	6998	7855
NZ_CP028277.1_48	NZ_CP028277.1_43290-53873:._4	NZ_CP028277.1	1	48289	48873
NZ_CP028277.1_49	NZ_CP028277.1_43290-53873:._5	NZ_CP028277.1	-1	48902	49828
NZ_CP028279.1_28	NZ_CP028279.1_18510-29090:._6	NZ_CP028279.1	1	26196	27818
NZ_CP028281.1_19	NZ_CP028281.1_13376-23944:._6	NZ_CP028281.1	1	21759	22190
NZ_CP120198.1_17	NZ_CP120198.1_8400-19007:._8	NZ_CP120198.1	-1	13399	14007
NZ_CP125720.1_35	NZ_CP125720.1_21496-32040:._10	NZ_CP125720.1	-1	31052	31810
NZ_CP125721.1_6	NZ_CP125721.1_1-9953:._6	NZ_CP125721.1	1	3713	4060
NZ_CP116533.1_120	NZ_CP116533.1_110634-121250:._4	NZ_CP116533.1	-1	115633	116250
NZ_CP157502.1_5	NZ_CP157502.1_6474-17024:._4	NZ_CP157502.1	-1	9596	9922
NZ_CP157502.1_2167	NZ_CP157502.1_2274017-2284567:._6	NZ_CP157502.1	-1	2279016	2279567
NZ_CP157503.1_5	NZ_CP157503.1_1-9087:._5	NZ_CP157503.1	1	3485	4087
NZ_CP064588.1_18	NZ_CP064588.1_12561-23168:._5	NZ_CP064588.1	1	17560	18168
NZ_CP092266.1_31	NZ_CP092266.1_21513-32108:._6	NZ_CP092266.1	-1	25001	25132
NZ_CP092269.1_13	NZ_CP092269.1_9768-20336:._2	NZ_CP092269.1	1	10850	11167
NZ_CP092269.1_17	NZ_CP092269.1_9768-20336:._6	NZ_CP092269.1	1	14162	14494
NZ_CP092269.1_31	NZ_CP092269.1_26308-36861:._1	NZ_CP092269.1	-1	26512	27108
NZ_CP035962.1_3899	NZ_CP035962.1_3911160-3921767:._6	NZ_CP035962.1	1	3916159	3916767
NZ_CP035964.1_272	NZ_CP035964.1_253428-264002:._10	NZ_CP035964.1	-1	258427	259002
NZ_CP085895.1_2	NZ_CP085895.1_1-5864:._3	NZ_CP085895.1	1	1865	2197
NZ_CP085895.1_52	NZ_CP085895.1_46494-57107:._13	NZ_CP085895.1	-1	51493	52107
NZ_CP085895.1_136	NZ_CP085895.1_121306-131643:._8	NZ_CP085895.1	-1	126305	126643
NZ_CP085895.1_137	NZ_CP085895.1_121306-131643:._9	NZ_CP085895.1	1	126961	127584
NZ_CP094476.1_32	NZ_CP094476.1_30572-41152:._7	NZ_CP094476.1	-1	35571	36152
NZ_CP094476.1_47	NZ_CP094476.1_42209-52807:._7	NZ_CP094476.1	-1	47208	47807
NZ_CP134069.1_3	NZ_CP134069.1_1-8413:._3	NZ_CP134069.1	1	2805	3413
NZ_CP134069.1_28	NZ_CP134069.1_21374-31921:._6	NZ_CP134069.1	1	26373	26921
NZ_OU016028.1_113	NZ_OU016028.1_108608-119212:._7	NZ_OU016028.1	-1	113607	114212
NZ_OU016028.1_186	NZ_OU016028.1_174769-185112:._7	NZ_OU016028.1	1	179768	180112
NZ_CP086329.1_234	NZ_CP086329.1_248576-259126:._6	NZ_CP086329.1	1	253575	254126
NZ_CP086329.1_250	NZ_CP086329.1_259958-270583:._7	NZ_CP086329.1	1	264957	265583
NZ_CP086329.1_301	NZ_CP086329.1_312519-323078:._8	NZ_CP086329.1	1	317518	318078
NZ_CP129559.1_27	NZ_CP129559.1_18932-29539:._6	NZ_CP129559.1	1	23931	24539
NZ_OY737369.1_161	NZ_OY737369.1_149673-159953:._8	NZ_OY737369.1	1	154672	154953
NZ_OY737369.1_174	NZ_OY737369.1_158982-169307:._8	NZ_OY737369.1	1	163981	164307
NZ_OY737369.1_827	NZ_OY737369.1_789349-799833:._10	NZ_OY737369.1	-1	794348	794833
NZ_CM143323.1_1428	NZ_CM143323.1_1457537-1468813:._7	NZ_CM143323.1	-1	1462536	1463813
NZ_CM143323.1_1435	NZ_CM143323.1_1457537-1468813:._13	NZ_CM143323.1	-1	1466847	1467215
NZ_CP101644.1_28	NZ_CP101644.1_17115-27698:._7	NZ_CP101644.1	1	22114	22698
NZ_CP044237.1_32	NZ_CP044237.1_23295-33878:._6	NZ_CP044237.1	1	26413	26577
NZ_CP044240.1_7	NZ_CP044240.1_431-11080:._7	NZ_CP044240.1	1	3298	3504
NZ_CP151145.1_24	NZ_CP151145.1_13361-23968:._8	NZ_CP151145.1	-1	18360	18968
NZ_CP183932.1_2	NZ_CP183932.1_1-5667:._2	NZ_CP183932.1	1	667	1275
NZ_CP199007.1_25	NZ_CP199007.1_21675-32282:._6	NZ_CP199007.1	1	26674	27282
NZ_OY737374.1_38	NZ_OY737374.1_29562-39821:._2	NZ_OY737374.1	-1	30550	31131
NZ_OY737374.1_42	NZ_OY737374.1_29562-39821:._6	NZ_OY737374.1	-1	34561	34821
NZ_OY737374.1_59	NZ_OY737374.1_43161-53744:._7	NZ_OY737374.1	1	47072	47491
NZ_CP022907.1_5	NZ_CP022907.1_1-9196:._5	NZ_CP022907.1	1	3588	4196
NZ_CP118541.1_1162	NZ_CP118541.1_1160140-1170702:._11	NZ_CP118541.1	-1	1165139	1165702
NZ_CP130546.1_5	NZ_CP130546.1_348-10958:._5	NZ_CP130546.1	-1	5347	5958
NZ_CP130546.1_38	NZ_CP130546.1_29198-39808:._6	NZ_CP130546.1	1	34197	34808
NZ_CP180209.1_1558	NZ_CP180209.1_1768673-1779229:._6	NZ_CP180209.1	1	1773672	1774229
NZ_CP064615.1_11	NZ_CP064615.1_3387-14030:._7	NZ_CP064615.1	-1	8386	9030
NZ_CP168889.1_60	NZ_CP168889.1_50611-61164:._5	NZ_CP168889.1	1	55610	56164
NZ_CP061203.1_2192	NZ_CP061203.1_2229591-2240150:._9	NZ_CP061203.1	1	2234590	2235150
NZ_CP061203.1_2746	NZ_CP061203.1_2736772-2747385:._7	NZ_CP061203.1	-1	2741771	2742385
NZ_CP148682.1_3	NZ_CP148682.1_1-8468:._3	NZ_CP148682.1	1	2734	3468
NZ_CP123971.1_317	NZ_CP123971.1_353496-364103:._5	NZ_CP123971.1	1	358495	359103
NZ_CP130551.1_2508	NZ_CP130551.1_2681076-2691677:._9	NZ_CP130551.1	-1	2686075	2686677
NZ_HG813246.1_10	NZ_HG813246.1_7892-18499:._6	NZ_HG813246.1	1	13425	14033
NZ_HG813245.1_10	NZ_HG813245.1_8426-19033:._2	NZ_HG813245.1	1	9221	9859
NZ_HG813245.1_17	NZ_HG813245.1_8426-19033:._9	NZ_HG813245.1	-1	12891	13499
NZ_CP016747.2_14	NZ_CP016747.2_9229-19788:._4	NZ_CP016747.2	-1	11969	12823
NZ_CP016747.2_29	NZ_CP016747.2_19618-29739:._7	NZ_CP016747.2	-1	24617	24739
NZ_CP121224.1_11	NZ_CP121224.1_7498-18078:._3	NZ_CP121224.1	1	10210	10470
NZ_CP121224.1_14	NZ_CP121224.1_7498-18078:._6	NZ_CP121224.1	-1	12497	13078
NZ_CP075874.1_2177	NZ_CP075874.1_2183916-2194532:._4	NZ_CP075874.1	1	2188915	2189532
NZ_CP071126.1_2	NZ_CP071126.1_1-7337:._2	NZ_CP071126.1	-1	1783	2337
NZ_CP071126.1_8	NZ_CP071126.1_3625-13782:._6	NZ_CP071126.1	-1	8624	8782
NZ_CP094882.1_1499	NZ_CP094882.1_1552612-1563228:._8	NZ_CP094882.1	-1	1557611	1558228
NZ_CP035132.1_10	NZ_CP035132.1_2582-13135:._6	NZ_CP035132.1	1	8024	8641
NZ_CP035133.1_36	NZ_CP035133.1_31721-41890:._6	NZ_CP035133.1	1	36720	36890
NZ_CP035134.1_26	NZ_CP035134.1_20321-30937:._6	NZ_CP035134.1	-1	25320	25937
NZ_CP035134.1_28	NZ_CP035134.1_20321-30937:._8	NZ_CP035134.1	1	26669	26860
NZ_CP035134.1_36	NZ_CP035134.1_28644-39197:._6	NZ_CP035134.1	1	33949	34503
NZ_CP035135.1_36	NZ_CP035135.1_28950-39503:._2	NZ_CP035135.1	-1	30602	30820
NZ_CP045013.1_56	NZ_CP045013.1_46173-56300:._7	NZ_CP045013.1	1	51172	51300
NZ_CP045013.1_57	NZ_CP045013.1_46173-56300:._9	NZ_CP045013.1	1	51442	51603
NZ_JBQERW010000002.1_52	NZ_JBQERW010000002.1_38654-49240:._5	NZ_JBQERW010000002.1	1	43653	44240
NZ_CP150443.1_22	NZ_CP150443.1_11422-22005:._9	NZ_CP150443.1	1	19298	19513
NZ_CP150443.1_33	NZ_CP150443.1_23647-34233:._8	NZ_CP150443.1	1	28646	29233
NZ_CP146885.1_26	NZ_CP146885.1_15126-25283:._8	NZ_CP146885.1	1	20125	20283
NZ_CP146885.1_32	NZ_CP146885.1_21571-32124:._6	NZ_CP146885.1	1	26570	27124
NZ_CP032461.1_33	NZ_CP032461.1_24292-34878:._4	NZ_CP032461.1	-1	27421	28038
NZ_CP032461.1_37	NZ_CP032461.1_24292-34878:._8	NZ_CP032461.1	1	29291	29878
NZ_CP032462.1_1	NZ_CP032462.1_1-5532:._1	NZ_CP032462.1	-1	170	532
NZ_CP032462.1_2	NZ_CP032462.1_1-5532:._2	NZ_CP032462.1	-1	574	672
NZ_CP032462.1_33	NZ_CP032462.1_17341-27924:._8	NZ_CP032462.1	-1	22340	22924
NZ_CP032462.1_37	NZ_CP032462.1_17341-27924:._12	NZ_CP032462.1	1	25696	26511
NZ_CP150683.1_19	NZ_CP150683.1_11495-22129:._5	NZ_CP150683.1	1	16494	17129
NZ_CP150683.1_25	NZ_CP150683.1_11495-22129:._11	NZ_CP150683.1	1	20121	20669
NZ_AP031411.1_418	NZ_AP031411.1_439907-450562:._6	NZ_AP031411.1	1	444906	445562
NZ_CP093929.1_211	NZ_CP093929.1_224243-234868:._5	NZ_CP093929.1	-1	229242	229868
NZ_CP093929.1_227	NZ_CP093929.1_235700-246250:._9	NZ_CP093929.1	-1	240699	241250
NZ_CP017793.1_96	NZ_CP017793.1_80666-91228:._8	NZ_CP017793.1	1	85665	86228
NZ_CP017793.1_171	NZ_CP017793.1_145856-156526:._6	NZ_CP017793.1	1	150855	151526
NZ_CP017794.1_54	NZ_CP017794.1_44794-55407:._10	NZ_CP017794.1	-1	49793	50407
NZ_CP017795.1_35	NZ_CP017795.1_24406-35019:._7	NZ_CP017795.1	-1	29405	30019
NZ_CP066410.1_9	NZ_CP066410.1_1669-12282:._8	NZ_CP066410.1	1	6822	7124
NZ_CP019030.1_182	NZ_CP019030.1_182657-192979:._8	NZ_CP019030.1	-1	187656	187979
NZ_CP019032.1_31	NZ_CP019032.1_23831-34165:._1	NZ_CP019032.1	-1	23891	24451
NZ_CP019032.1_34	NZ_CP019032.1_23831-34165:._4	NZ_CP019032.1	1	28757	31480
NZ_CP019033.1_1	NZ_CP019033.1_1-5003:._1	NZ_CP019033.1	-1	3	248
NZ_CP019033.1_19	NZ_CP019033.1_8836-19419:._9	NZ_CP019033.1	1	18186	18413
NZ_CP025441.1_44	NZ_CP025441.1_33195-43748:._4	NZ_CP025441.1	-1	38194	38748
NZ_CP025441.1_65	NZ_CP025441.1_47839-58446:._6	NZ_CP025441.1	1	52838	53446
NZ_CP040624.1_16	NZ_CP040624.1_8144-18754:._6	NZ_CP040624.1	1	13143	13754
NZ_CP168877.1_37	NZ_CP168877.1_27621-38174:._5	NZ_CP168877.1	1	32620	33174
NZ_AP024510.1_1832	NZ_AP024510.1_1918806-1929410:._7	NZ_AP024510.1	-1	1923805	1924410
NZ_CM147179.1_1947	NZ_CM147179.1_1792845-1803431:._8	NZ_CM147179.1	-1	1797844	1798431
NZ_CP148634.1_22	NZ_CP148634.1_13350-24083:._4	NZ_CP148634.1	1	18349	19083
NZ_CP035410.1_1374	NZ_CP035410.1_1329236-1339798:._11	NZ_CP035410.1	-1	1334235	1334798
NZ_CP083763.1_1293	NZ_CP083763.1_1268691-1279253:._11	NZ_CP083763.1	-1	1273690	1274253
NZ_CP046657.1_36	NZ_CP046657.1_21227-31807:._10	NZ_CP046657.1	1	26226	26807
NZ_CP039448.1_2547	NZ_CP039448.1_2705139-2715740:._9	NZ_CP039448.1	-1	2710138	2710740
NZ_CP092547.1_2503	NZ_CP092547.1_2650350-2660957:._6	NZ_CP092547.1	1	2655349	2655957
NZ_CP092548.1_14	NZ_CP092548.1_5592-15707:._8	NZ_CP092548.1	-1	10591	10707
NZ_CP092548.1_91	NZ_CP092548.1_68416-79029:._7	NZ_CP092548.1	-1	73415	74029
NC_015600.1_1274	NC_015600.1_1271183-1281766:._9	NC_015600.1	-1	1276182	1276766
NZ_CP176161.1_35	NZ_CP176161.1_28513-39099:._7	NZ_CP176161.1	-1	32123	32956
NZ_CM135818.1_76	NZ_CM135818.1_79780-90363:._5	NZ_CM135818.1	1	84779	85363
NZ_CP078130.1_22	NZ_CP078130.1_15557-26143:._7	NZ_CP078130.1	1	20556	21143
NZ_CP078130.1_54	NZ_CP078130.1_43590-54143:._6	NZ_CP078130.1	1	48589	49143
NZ_CP143937.1_2819	NZ_CP143937.1_2804427-2815031:._5	NZ_CP143937.1	1	2809426	2810031
NZ_CP139210.1_1168	NZ_CP139210.1_1338101-1348696:._2	NZ_CP139210.1	-1	1343100	1343696
NZ_CP130544.1_191	NZ_CP130544.1_199500-210107:._5	NZ_CP130544.1	-1	204499	205107
NZ_CP130544.1_210	NZ_CP130544.1_221296-231906:._7	NZ_CP130544.1	1	226295	226906
NZ_CP103779.1_61	NZ_CP103779.1_56995-67731:._4	NZ_CP103779.1	1	61994	62731
NZ_CP048614.1_1375	NZ_CP048614.1_1293544-1304127:._6	NZ_CP048614.1	1	1298543	1299127
NZ_CP048614.1_1689	NZ_CP048614.1_1599220-1609569:._7	NZ_CP048614.1	-1	1604219	1604569
NZ_CP048614.1_2159	NZ_CP048614.1_2036054-2046640:._8	NZ_CP048614.1	-1	2041053	2041640
NZ_CP036132.1_3059	NZ_CP036132.1_3054701-3065395:._13	NZ_CP036132.1	-1	3059700	3060395
NZ_CP036135.1_35	NZ_CP036135.1_22440-33179:._8	NZ_CP036135.1	1	27439	28179
NZ_CP168915.1_53	NZ_CP168915.1_46705-57312:._13	NZ_CP168915.1	1	56498	56944
NZ_CP168916.1_3	NZ_CP168916.1_539-11092:._3	NZ_CP168916.1	-1	5538	6092
NZ_AP031443.1_765	NZ_AP031443.1_729278-739870:._5	NZ_AP031443.1	1	734277	734870
NZ_AP031443.1_864	NZ_AP031443.1_839564-850168:._5	NZ_AP031443.1	1	844563	845168
NZ_AP031443.1_1403	NZ_AP031443.1_1378987-1389555:._7	NZ_AP031443.1	1	1383986	1384555
NZ_AP031443.1_1606	NZ_AP031443.1_1569038-1579633:._5	NZ_AP031443.1	1	1574037	1574633
NZ_AP031443.1_2930	NZ_AP031443.1_2874962-2885566:._8	NZ_AP031443.1	-1	2879961	2880566
NZ_CP197391.1_955	NZ_CP197391.1_937303-947919:._6	NZ_CP197391.1	-1	942302	942919
NZ_CP145202.2_23	NZ_CP145202.2_11268-21875:._9	NZ_CP145202.2	-1	16267	16875
NZ_CP145202.2_28	NZ_CP145202.2_16276-26892:._6	NZ_CP145202.2	1	21275	21892
NZ_CP197453.1_76	NZ_CP197453.1_60445-70788:._6	NZ_CP197453.1	1	65444	65788
NZ_CP197453.1_185	NZ_CP197453.1_157025-167638:._8	NZ_CP197453.1	1	162024	162638
NZ_CP047808.1_3	NZ_CP047808.1_1-7663:._3	NZ_CP047808.1	1	2055	2663
NZ_CP009242.1_794	NZ_CP009242.1_794717-804913:._7	NZ_CP009242.1	-1	799716	799913
NZ_CP113429.1_4	NZ_CP113429.1_1-8605:._4	NZ_CP113429.1	1	3060	3605
NZ_CP113429.1_213	NZ_CP113429.1_229238-239872:._7	NZ_CP113429.1	-1	234237	234872
NZ_CP113429.1_226	NZ_CP113429.1_242283-253157:._7	NZ_CP113429.1	-1	247282	248157
NZ_CP113429.1_238	NZ_CP113429.1_251885-262528:._8	NZ_CP113429.1	-1	256884	257528
NZ_CP083144.1_4493	NZ_CP083144.1_4335533-4346113:._6	NZ_CP083144.1	1	4340532	4341113
NZ_LR135352.1_108	NZ_LR135352.1_96023-106693:._6	NZ_LR135352.1	-1	101022	101693
NZ_CP160101.1_27	NZ_CP160101.1_20913-31520:._6	NZ_CP160101.1	1	25912	26520
NZ_CP046594.1_18	NZ_CP046594.1_11657-22288:._6	NZ_CP046594.1	-1	16656	17288
NZ_CP046594.1_29	NZ_CP046594.1_20999-31552:._8	NZ_CP046594.1	-1	25998	26552
NZ_CP098817.1_7	NZ_CP098817.1_1-10192:._7	NZ_CP098817.1	1	5023	6519
NZ_CP046327.1_3005	NZ_CP046327.1_3278299-3288855:._9	NZ_CP046327.1	-1	3283298	3283855
NZ_CP113781.1_14	NZ_CP113781.1_8784-19400:._8	NZ_CP113781.1	1	13783	14400
NZ_CP113781.1_130	NZ_CP113781.1_147919-158532:._5	NZ_CP113781.1	1	152918	153532
NZ_CP113781.1_1534	NZ_CP113781.1_1574522-1585117:._10	NZ_CP113781.1	1	1579521	1580117
NZ_CP045647.1_10	NZ_CP045647.1_3186-13829:._7	NZ_CP045647.1	-1	8185	8829
NZ_CP116570.1_43	NZ_CP116570.1_34464-44885:._7	NZ_CP116570.1	1	39463	39885
NZ_CP116570.1_66	NZ_CP116570.1_56537-67141:._5	NZ_CP116570.1	1	61536	62141
NZ_CP009318.1_5091	NZ_CP009318.1_4954175-4964782:._6	NZ_CP009318.1	1	4959174	4959782
NZ_CP093180.1_19	NZ_CP093180.1_11984-22591:._7	NZ_CP093180.1	1	16983	17591
NZ_CP125902.1_26	NZ_CP125902.1_16820-27427:._7	NZ_CP125902.1	1	21819	22427
NZ_CP184735.1_27	NZ_CP184735.1_21326-32059:._5	NZ_CP184735.1	1	26325	27059
NZ_CP176642.1_400	NZ_CP176642.1_407741-418345:._5	NZ_CP176642.1	-1	412740	413345
NZ_CP176642.1_508	NZ_CP176642.1_527669-538261:._8	NZ_CP176642.1	-1	532668	533261
NZ_CP176642.1_2080	NZ_CP176642.1_2171931-2182535:._6	NZ_CP176642.1	1	2176930	2177535
NZ_CP176642.1_3242	NZ_CP176642.1_3344197-3354792:._9	NZ_CP176642.1	-1	3349196	3349792
NZ_CP113954.2_1324	NZ_CP113954.2_1355221-1365822:._6	NZ_CP113954.2	-1	1360220	1360822
NZ_CP063751.1_3	NZ_CP063751.1_1-6728:._3	NZ_CP063751.1	1	1174	1728
NZ_CP063751.1_19	NZ_CP063751.1_10051-20682:._5	NZ_CP063751.1	1	15050	15682
NC_009706.1_1524	NC_009706.1_1607110-1617240:._5	NC_009706.1	1	1612109	1612240
NZ_CP113033.1_4	NZ_CP113033.1_1-7180:._4	NZ_CP113033.1	1	1572	2180
NZ_CP113034.1_21	NZ_CP113034.1_10432-21039:._8	NZ_CP113034.1	-1	15431	16039
NZ_CP113034.1_22	NZ_CP113034.1_10432-21039:._9	NZ_CP113034.1	-1	16165	16743
NZ_CP113030.1_21	NZ_CP113030.1_10672-21279:._7	NZ_CP113030.1	-1	15087	15425
NZ_CP113030.1_22	NZ_CP113030.1_10672-21279:._8	NZ_CP113030.1	-1	15671	16279
NZ_CP041262.2_52	NZ_CP041262.2_43114-53727:._11	NZ_CP041262.2	1	48189	49121
NZ_CP017235.1_1755	NZ_CP017235.1_1759640-1769926:._7	NZ_CP017235.1	1	1764639	1764926
NZ_CP033886.1_29	NZ_CP033886.1_23733-34316:._6	NZ_CP033886.1	-1	28732	29316
NZ_CP035292.1_7	NZ_CP035292.1_5896-16497:._1	NZ_CP035292.1	1	6115	6231
NZ_CP035292.1_12	NZ_CP035292.1_5896-16497:._6	NZ_CP035292.1	1	10895	11497
NZ_CP035293.1_7	NZ_CP035293.1_1667-12274:._5	NZ_CP035293.1	1	6666	7274
NZ_CP035293.1_12	NZ_CP035293.1_1667-12274:._10	NZ_CP035293.1	1	10087	10290
NZ_AP024729.1_23	NZ_AP024729.1_13393-23925:._6	NZ_AP024729.1	1	18392	18925
NZ_CP139081.1_49	NZ_CP139081.1_34958-45538:._8	NZ_CP139081.1	-1	39957	40538
NZ_CP139081.1_57	NZ_CP139081.1_45155-55741:._5	NZ_CP139081.1	-1	50154	50741
NZ_CP168681.1_854	NZ_CP168681.1_858786-869372:._7	NZ_CP168681.1	1	863785	864372
NZ_CP168681.1_889	NZ_CP168681.1_895368-906017:._7	NZ_CP168681.1	1	900367	901017
NZ_CP123169.1_12	NZ_CP123169.1_6408-16940:._6	NZ_CP123169.1	1	11407	11940
NC_009674.1_4100	NC_009674.1_4046761-4057347:._6	NC_009674.1	-1	4051760	4052347
NZ_LR822027.1_1486	NZ_LR822027.1_1388749-1399332:._7	NZ_LR822027.1	-1	1393748	1394332
NZ_LR822027.1_1855	NZ_LR822027.1_1730779-1741362:._7	NZ_LR822027.1	-1	1735778	1736362
NZ_AP043913.1_1629	NZ_AP043913.1_1936523-1947121:._6	NZ_AP043913.1	-1	1941522	1942121
NZ_OZ061254.1_114	NZ_OZ061254.1_114540-125123:._7	NZ_OZ061254.1	1	119539	120123
NZ_OZ061255.1_10	NZ_OZ061255.1_1171-11754:._10	NZ_OZ061255.1	1	6170	6754
NZ_CP180174.1_2395	NZ_CP180174.1_2450531-2460721:._9	NZ_CP180174.1	-1	2455530	2455721
NZ_CP096540.1_2113	NZ_CP096540.1_2201186-2211787:._8	NZ_CP096540.1	-1	2206185	2206787
NZ_CP096541.1_13	NZ_CP096541.1_6596-17227:._6	NZ_CP096541.1	1	11595	12227
NZ_AP027222.1_214	NZ_AP027222.1_175159-185496:._8	NZ_AP027222.1	-1	180158	180496
NZ_AP027222.1_215	NZ_AP027222.1_175159-185496:._9	NZ_AP027222.1	1	180814	181437
NZ_AP027222.1_222	NZ_AP027222.1_182989-193605:._6	NZ_AP027222.1	-1	187988	188605
NZ_AP027222.1_280	NZ_AP027222.1_230149-240762:._8	NZ_AP027222.1	1	235148	235762
NZ_CP092574.1_1662	NZ_CP092574.1_1632375-1642976:._8	NZ_CP092574.1	-1	1637374	1637976
NZ_CP092574.1_1728	NZ_CP092574.1_1681303-1691907:._8	NZ_CP092574.1	-1	1686302	1686907
NZ_CP092574.1_1755	NZ_CP092574.1_1704095-1714717:._11	NZ_CP092574.1	-1	1709094	1709717
NZ_CP015252.1_25	NZ_CP015252.1_22528-33132:._4	NZ_CP015252.1	-1	25262	26071
NZ_CP015252.1_32	NZ_CP015252.1_22528-33132:._11	NZ_CP015252.1	-1	31011	32201
NZ_CP015252.1_100	NZ_CP015252.1_89047-99612:._4	NZ_CP015252.1	-1	91284	93041
NZ_CP015251.1_2	NZ_CP015251.1_1-5493:._2	NZ_CP015251.1	-1	1322	1570
NZ_CP015251.1_184	NZ_CP015251.1_142931-153475:._9	NZ_CP015251.1	-1	147930	148475
NZ_CP188069.1_1539	NZ_CP188069.1_1535444-1545994:._5	NZ_CP188069.1	-1	1540443	1540994
NZ_CP048436.1_1905	NZ_CP048436.1_1984454-1995061:._5	NZ_CP048436.1	-1	1989453	1990061
NZ_CP162014.1_3	NZ_CP162014.1_1-5893:._3	NZ_CP162014.1	1	2235	2720
NZ_CP138504.1_29	NZ_CP138504.1_18156-28736:._3	NZ_CP138504.1	1	23155	23736
NZ_CP079966.1_61	NZ_CP079966.1_50248-60813:._6	NZ_CP079966.1	1	55247	55813
NZ_CP156921.1_40	NZ_CP156921.1_24793-35346:._9	NZ_CP156921.1	-1	31296	34082
NZ_CP156923.1_30	NZ_CP156923.1_25727-36310:._4	NZ_CP156923.1	1	29792	30346
NZ_JBRFUM010000002.1_145	NZ_JBRFUM010000002.1_169379-179929:._6	NZ_JBRFUM010000002.1	1	174378	174929
NZ_JBRFUM010000002.1_161	NZ_JBRFUM010000002.1_180379-191004:._7	NZ_JBRFUM010000002.1	1	185378	186004
NZ_LR738724.1_928	NZ_LR738724.1_994347-1004963:._5	NZ_LR738724.1	1	999346	999963
NZ_CP150782.1_23	NZ_CP150782.1_13935-24467:._6	NZ_CP150782.1	1	18934	19467
NZ_CP176635.1_1340	NZ_CP176635.1_1478627-1489213:._5	NZ_CP176635.1	-1	1483626	1484213
NZ_CP035221.1_13	NZ_CP035221.1_2030-12301:._9	NZ_CP035221.1	-1	7029	7301
NZ_CP035221.1_47	NZ_CP035221.1_44365-54786:._5	NZ_CP035221.1	-1	49364	49786
NZ_CP035221.1_251	NZ_CP035221.1_223411-233832:._7	NZ_CP035221.1	-1	228410	228832
NZ_AP025333.1_1157	NZ_AP025333.1_1194982-1205598:._6	NZ_AP025333.1	-1	1199981	1200598
NZ_CP166089.1_987	NZ_CP166089.1_1045200-1055816:._7	NZ_CP166089.1	1	1050199	1050816
